date,sku,product,category,units_sold,unit_price,unit_cost,revenue,cogs,gross_margin,gross_margin_pct
2026-06-17,TSH-002,Premium oversize tee,T-shirts,33,89.0,31.0,2937.0,1023.0,1914.0,65.17
2026-06-17,SHI-101,Linen slim shirt,Shirts,19,159.0,62.0,3021.0,1178.0,1843.0,61.01
2026-06-17,SHI-102,Flannel check shirt,Shirts,15,139.0,54.0,2085.0,810.0,1275.0,61.15
2026-06-17,TRO-201,Chino trousers,Trousers,23,179.0,70.0,4117.0,1610.0,2507.0,60.89
2026-06-17,TRO-202,Regular jeans,Trousers,29,199.0,82.0,5771.0,2378.0,3393.0,58.79
2026-06-17,TRO-203,Jogger sweatpants,Trousers,34,119.0,40.0,4046.0,1360.0,2686.0,66.39
2026-06-17,HOO-301,Hooded sweatshirt,Hoodies,20,189.0,72.0,3780.0,1440.0,2340.0,61.9
2026-06-17,HOO-302,Crewneck sweatshirt,Hoodies,19,159.0,60.0,3021.0,1140.0,1881.0,62.26
2026-06-17,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-06-17,JKT-402,Denim jacket,Jackets,10,259.0,105.0,2590.0,1050.0,1540.0,59.46
2026-06-17,ACC-501,Beanie hat,Accessories,36,49.0,14.0,1764.0,504.0,1260.0,71.43
2026-06-18,TSH-001,Basic cotton tee,T-shirts,43,59.0,19.0,2537.0,817.0,1720.0,67.8
2026-06-18,TSH-002,Premium oversize tee,T-shirts,27,89.0,31.0,2403.0,837.0,1566.0,65.17
2026-06-18,SHI-101,Linen slim shirt,Shirts,17,159.0,62.0,2703.0,1054.0,1649.0,61.01
2026-06-18,SHI-102,Flannel check shirt,Shirts,19,139.0,54.0,2641.0,1026.0,1615.0,61.15
2026-06-18,TRO-201,Chino trousers,Trousers,23,179.0,70.0,4117.0,1610.0,2507.0,60.89
2026-06-18,TRO-202,Regular jeans,Trousers,30,199.0,82.0,5970.0,2460.0,3510.0,58.79
2026-06-18,TRO-203,Jogger sweatpants,Trousers,31,119.0,40.0,3689.0,1240.0,2449.0,66.39
2026-06-18,HOO-301,Hooded sweatshirt,Hoodies,19,189.0,72.0,3591.0,1368.0,2223.0,61.9
2026-06-18,HOO-302,Crewneck sweatshirt,Hoodies,16,159.0,60.0,2544.0,960.0,1584.0,62.26
2026-06-18,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-06-18,JKT-402,Denim jacket,Jackets,11,259.0,105.0,2849.0,1155.0,1694.0,59.46
2026-06-18,ACC-501,Beanie hat,Accessories,39,49.0,14.0,1911.0,546.0,1365.0,71.43
2026-06-19,TSH-001,Basic cotton tee,T-shirts,50,59.0,19.0,2950.0,950.0,2000.0,67.8
2026-06-19,TSH-002,Premium oversize tee,T-shirts,36,89.0,31.0,3204.0,1116.0,2088.0,65.17
2026-06-19,SHI-101,Linen slim shirt,Shirts,21,159.0,62.0,3339.0,1302.0,2037.0,61.01
2026-06-19,SHI-102,Flannel check shirt,Shirts,18,139.0,54.0,2502.0,972.0,1530.0,61.15
2026-06-19,TRO-201,Chino trousers,Trousers,26,179.0,70.0,4654.0,1820.0,2834.0,60.89
2026-06-19,TRO-202,Regular jeans,Trousers,33,199.0,82.0,6567.0,2706.0,3861.0,58.79
2026-06-19,TRO-203,Jogger sweatpants,Trousers,40,119.0,40.0,4760.0,1600.0,3160.0,66.39
2026-06-19,HOO-301,Hooded sweatshirt,Hoodies,27,189.0,72.0,5103.0,1944.0,3159.0,61.9
2026-06-19,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-06-19,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-06-19,JKT-402,Denim jacket,Jackets,14,259.0,105.0,3626.0,1470.0,2156.0,59.46
2026-06-19,ACC-501,Beanie hat,Accessories,41,49.0,14.0,2009.0,574.0,1435.0,71.43
2026-06-20,TSH-001,Basic cotton tee,T-shirts,74,59.0,19.0,4366.0,1406.0,2960.0,67.8
2026-06-20,TSH-002,Premium oversize tee,T-shirts,48,89.0,31.0,4272.0,1488.0,2784.0,65.17
2026-06-20,SHI-101,Linen slim shirt,Shirts,32,159.0,62.0,5088.0,1984.0,3104.0,61.01
2026-06-20,SHI-102,Flannel check shirt,Shirts,26,139.0,54.0,3614.0,1404.0,2210.0,61.15
2026-06-20,TRO-201,Chino trousers,Trousers,31,179.0,70.0,5549.0,2170.0,3379.0,60.89
2026-06-20,TRO-202,Regular jeans,Trousers,39,199.0,82.0,7761.0,3198.0,4563.0,58.79
2026-06-20,TRO-203,Jogger sweatpants,Trousers,36,119.0,40.0,4284.0,1440.0,2844.0,66.39
2026-06-20,HOO-301,Hooded sweatshirt,Hoodies,28,189.0,72.0,5292.0,2016.0,3276.0,61.9
2026-06-20,HOO-302,Crewneck sweatshirt,Hoodies,29,159.0,60.0,4611.0,1740.0,2871.0,62.26
2026-06-20,JKT-401,Transitional parka,Jackets,13,399.0,175.0,5187.0,2275.0,2912.0,56.14
2026-06-20,JKT-402,Denim jacket,Jackets,14,259.0,105.0,3626.0,1470.0,2156.0,59.46
2026-06-20,ACC-501,Beanie hat,Accessories,55,49.0,14.0,2695.0,770.0,1925.0,71.43
2026-06-21,TSH-001,Basic cotton tee,T-shirts,77,59.0,19.0,4543.0,1463.0,3080.0,67.8
2026-06-21,TSH-002,Premium oversize tee,T-shirts,40,89.0,31.0,3560.0,1240.0,2320.0,65.17
2026-06-21,SHI-101,Linen slim shirt,Shirts,25,159.0,62.0,3975.0,1550.0,2425.0,61.01
2026-06-21,SHI-102,Flannel check shirt,Shirts,24,139.0,54.0,3336.0,1296.0,2040.0,61.15
2026-06-21,TRO-201,Chino trousers,Trousers,36,179.0,70.0,6444.0,2520.0,3924.0,60.89
2026-06-21,TRO-202,Regular jeans,Trousers,39,199.0,82.0,7761.0,3198.0,4563.0,58.79
2026-06-21,TRO-203,Jogger sweatpants,Trousers,46,119.0,40.0,5474.0,1840.0,3634.0,66.39
2026-06-21,HOO-301,Hooded sweatshirt,Hoodies,32,189.0,72.0,6048.0,2304.0,3744.0,61.9
2026-06-21,HOO-302,Crewneck sweatshirt,Hoodies,25,159.0,60.0,3975.0,1500.0,2475.0,62.26
2026-06-21,JKT-401,Transitional parka,Jackets,12,399.0,175.0,4788.0,2100.0,2688.0,56.14
2026-06-21,JKT-402,Denim jacket,Jackets,15,259.0,105.0,3885.0,1575.0,2310.0,59.46
2026-06-21,ACC-501,Beanie hat,Accessories,49,49.0,14.0,2401.0,686.0,1715.0,71.43
2026-06-22,TSH-001,Basic cotton tee,T-shirts,57,59.0,19.0,3363.0,1083.0,2280.0,67.8
2026-06-22,TSH-002,Premium oversize tee,T-shirts,38,89.0,31.0,3382.0,1178.0,2204.0,65.17
2026-06-22,SHI-101,Linen slim shirt,Shirts,21,159.0,83.7,3339.0,1757.7,1581.3,47.36
2026-06-22,SHI-102,Flannel check shirt,Shirts,18,139.0,54.0,2502.0,972.0,1530.0,61.15
2026-06-22,TRO-201,Chino trousers,Trousers,35,179.0,70.0,6265.0,2450.0,3815.0,60.89
2026-06-22,TRO-202,Regular jeans,Trousers,33,199.0,82.0,6567.0,2706.0,3861.0,58.79
2026-06-22,TRO-203,Jogger sweatpants,Trousers,33,119.0,40.0,3927.0,1320.0,2607.0,66.39
2026-06-22,HOO-301,Hooded sweatshirt,Hoodies,23,189.0,72.0,4347.0,1656.0,2691.0,61.9
2026-06-22,HOO-302,Crewneck sweatshirt,Hoodies,18,159.0,60.0,2862.0,1080.0,1782.0,62.26
2026-06-22,JKT-401,Transitional parka,Jackets,12,399.0,175.0,4788.0,2100.0,2688.0,56.14
2026-06-22,JKT-402,Denim jacket,Jackets,11,259.0,105.0,2849.0,1155.0,1694.0,59.46
2026-06-22,ACC-501,Beanie hat,Accessories,52,49.0,14.0,2548.0,728.0,1820.0,71.43
2026-06-23,TSH-001,Basic cotton tee,T-shirts,56,59.0,19.0,3304.0,1064.0,2240.0,67.8
2026-06-23,TSH-002,Premium oversize tee,T-shirts,38,89.0,31.0,3382.0,1178.0,2204.0,65.17
2026-06-23,SHI-101,Linen slim shirt,Shirts,16,159.0,83.7,2544.0,1339.2,1204.8,47.36
2026-06-23,SHI-102,Flannel check shirt,Shirts,16,139.0,54.0,2224.0,864.0,1360.0,61.15
2026-06-23,TRO-201,Chino trousers,Trousers,27,179.0,70.0,4833.0,1890.0,2943.0,60.89
2026-06-23,TRO-202,Regular jeans,Trousers,24,199.0,82.0,4776.0,1968.0,2808.0,58.79
2026-06-23,TRO-203,Jogger sweatpants,Trousers,29,119.0,40.0,3451.0,1160.0,2291.0,66.39
2026-06-23,HOO-301,Hooded sweatshirt,Hoodies,19,189.0,72.0,3591.0,1368.0,2223.0,61.9
2026-06-23,HOO-302,Crewneck sweatshirt,Hoodies,20,159.0,60.0,3180.0,1200.0,1980.0,62.26
2026-06-23,JKT-401,Transitional parka,Jackets,0,399.0,175.0,0.0,0.0,0.0,0.0
2026-06-23,JKT-402,Denim jacket,Jackets,12,259.0,105.0,3108.0,1260.0,1848.0,59.46
2026-06-23,ACC-501,Beanie hat,Accessories,34,49.0,14.0,1666.0,476.0,1190.0,71.43
2026-06-24,TSH-001,Basic cotton tee,T-shirts,46,59.0,19.0,2714.0,874.0,1840.0,67.8
2026-06-24,TSH-002,Premium oversize tee,T-shirts,30,89.0,31.0,2670.0,930.0,1740.0,65.17
2026-06-24,SHI-101,Linen slim shirt,Shirts,20,159.0,83.7,3180.0,1674.0,1506.0,47.36
2026-06-24,SHI-102,Flannel check shirt,Shirts,14,139.0,54.0,1946.0,756.0,1190.0,61.15
2026-06-24,TRO-201,Chino trousers,Trousers,23,179.0,70.0,4117.0,1610.0,2507.0,60.89
2026-06-24,TRO-202,Regular jeans,Trousers,24,199.0,82.0,4776.0,1968.0,2808.0,58.79
2026-06-24,TRO-203,Jogger sweatpants,Trousers,32,119.0,40.0,3808.0,1280.0,2528.0,66.39
2026-06-24,HOO-301,Hooded sweatshirt,Hoodies,21,189.0,72.0,3969.0,1512.0,2457.0,61.9
2026-06-24,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-06-24,JKT-401,Transitional parka,Jackets,0,399.0,175.0,0.0,0.0,0.0,0.0
2026-06-24,JKT-402,Denim jacket,Jackets,12,259.0,105.0,3108.0,1260.0,1848.0,59.46
2026-06-24,ACC-501,Beanie hat,Accessories,36,49.0,14.0,1764.0,504.0,1260.0,71.43
2026-06-25,TSH-001,Basic cotton tee,T-shirts,57,59.0,19.0,3363.0,1083.0,2280.0,67.8
2026-06-25,TSH-002,Premium oversize tee,T-shirts,32,89.0,31.0,2848.0,992.0,1856.0,65.17
2026-06-25,SHI-101,Linen slim shirt,Shirts,24,159.0,83.7,3816.0,2008.8,1807.2,47.36
2026-06-25,SHI-102,Flannel check shirt,Shirts,20,139.0,54.0,2780.0,1080.0,1700.0,61.15
2026-06-25,TRO-201,Chino trousers,Trousers,24,179.0,70.0,4296.0,1680.0,2616.0,60.89
2026-06-25,TRO-202,Regular jeans,Trousers,25,199.0,82.0,4975.0,2050.0,2925.0,58.79
2026-06-25,TRO-203,Jogger sweatpants,Trousers,30,119.0,40.0,3570.0,1200.0,2370.0,66.39
2026-06-25,HOO-301,Hooded sweatshirt,Hoodies,22,189.0,72.0,4158.0,1584.0,2574.0,61.9
2026-06-25,HOO-302,Crewneck sweatshirt,Hoodies,21,159.0,60.0,3339.0,1260.0,2079.0,62.26
2026-06-25,JKT-401,Transitional parka,Jackets,0,399.0,175.0,0.0,0.0,0.0,0.0
2026-06-25,JKT-402,Denim jacket,Jackets,12,259.0,105.0,3108.0,1260.0,1848.0,59.46
2026-06-25,ACC-501,Beanie hat,Accessories,33,49.0,14.0,1617.0,462.0,1155.0,71.43
2026-06-26,TSH-001,Basic cotton tee,T-shirts,52,59.0,19.0,3068.0,988.0,2080.0,67.8
2026-06-26,TSH-002,Premium oversize tee,T-shirts,41,89.0,31.0,3649.0,1271.0,2378.0,65.17
2026-06-26,SHI-101,Linen slim shirt,Shirts,27,159.0,83.7,4293.0,2259.9,2033.1,47.36
2026-06-26,SHI-102,Flannel check shirt,Shirts,20,139.0,54.0,2780.0,1080.0,1700.0,61.15
2026-06-26,TRO-201,Chino trousers,Trousers,24,179.0,70.0,4296.0,1680.0,2616.0,60.89
2026-06-26,TRO-202,Regular jeans,Trousers,59,149.25,82.0,8805.75,4838.0,3967.75,45.06
2026-06-26,TRO-203,Jogger sweatpants,Trousers,41,119.0,40.0,4879.0,1640.0,3239.0,66.39
2026-06-26,HOO-301,Hooded sweatshirt,Hoodies,24,189.0,72.0,4536.0,1728.0,2808.0,61.9
2026-06-26,HOO-302,Crewneck sweatshirt,Hoodies,23,159.0,60.0,3657.0,1380.0,2277.0,62.26
2026-06-26,JKT-401,Transitional parka,Jackets,0,399.0,175.0,0.0,0.0,0.0,0.0
2026-06-26,JKT-402,Denim jacket,Jackets,15,259.0,105.0,3885.0,1575.0,2310.0,59.46
2026-06-26,ACC-501,Beanie hat,Accessories,39,49.0,14.0,1911.0,546.0,1365.0,71.43
2026-06-27,TSH-001,Basic cotton tee,T-shirts,67,59.0,19.0,3953.0,1273.0,2680.0,67.8
2026-06-27,TSH-002,Premium oversize tee,T-shirts,54,89.0,31.0,4806.0,1674.0,3132.0,65.17
2026-06-27,SHI-101,Linen slim shirt,Shirts,24,159.0,83.7,3816.0,2008.8,1807.2,47.36
2026-06-27,SHI-102,Flannel check shirt,Shirts,22,139.0,54.0,3058.0,1188.0,1870.0,61.15
2026-06-27,TRO-201,Chino trousers,Trousers,31,179.0,70.0,5549.0,2170.0,3379.0,60.89
2026-06-27,TRO-202,Regular jeans,Trousers,49,149.25,82.0,7313.25,4018.0,3295.25,45.06
2026-06-27,TRO-203,Jogger sweatpants,Trousers,35,119.0,40.0,4165.0,1400.0,2765.0,66.39
2026-06-27,HOO-301,Hooded sweatshirt,Hoodies,30,189.0,72.0,5670.0,2160.0,3510.0,61.9
2026-06-27,HOO-302,Crewneck sweatshirt,Hoodies,22,159.0,60.0,3498.0,1320.0,2178.0,62.26
2026-06-27,JKT-401,Transitional parka,Jackets,0,399.0,175.0,0.0,0.0,0.0,0.0
2026-06-27,JKT-402,Denim jacket,Jackets,14,259.0,105.0,3626.0,1470.0,2156.0,59.46
2026-06-27,ACC-501,Beanie hat,Accessories,43,49.0,14.0,2107.0,602.0,1505.0,71.43
2026-06-28,TSH-001,Basic cotton tee,T-shirts,77,59.0,19.0,4543.0,1463.0,3080.0,67.8
2026-06-28,TSH-002,Premium oversize tee,T-shirts,50,89.0,31.0,4450.0,1550.0,2900.0,65.17
2026-06-28,SHI-101,Linen slim shirt,Shirts,28,159.0,83.7,4452.0,2343.6,2108.4,47.36
2026-06-28,SHI-102,Flannel check shirt,Shirts,25,139.0,54.0,3475.0,1350.0,2125.0,61.15
2026-06-28,TRO-201,Chino trousers,Trousers,28,179.0,70.0,5012.0,1960.0,3052.0,60.89
2026-06-28,TRO-202,Regular jeans,Trousers,54,149.25,82.0,8059.5,4428.0,3631.5,45.06
2026-06-28,TRO-203,Jogger sweatpants,Trousers,46,119.0,40.0,5474.0,1840.0,3634.0,66.39
2026-06-28,HOO-301,Hooded sweatshirt,Hoodies,32,189.0,72.0,6048.0,2304.0,3744.0,61.9
2026-06-28,HOO-302,Crewneck sweatshirt,Hoodies,20,159.0,60.0,3180.0,1200.0,1980.0,62.26
2026-06-28,JKT-401,Transitional parka,Jackets,13,399.0,175.0,5187.0,2275.0,2912.0,56.14
2026-06-28,JKT-402,Denim jacket,Jackets,14,259.0,105.0,3626.0,1470.0,2156.0,59.46
2026-06-28,ACC-501,Beanie hat,Accessories,41,49.0,14.0,2009.0,574.0,1435.0,71.43
2026-06-29,TSH-001,Basic cotton tee,T-shirts,162,59.0,19.0,9558.0,3078.0,6480.0,67.8
2026-06-29,TSH-002,Premium oversize tee,T-shirts,37,89.0,31.0,3293.0,1147.0,2146.0,65.17
2026-06-29,SHI-101,Linen slim shirt,Shirts,28,159.0,83.7,4452.0,2343.6,2108.4,47.36
2026-06-29,SHI-102,Flannel check shirt,Shirts,21,139.0,54.0,2919.0,1134.0,1785.0,61.15
2026-06-29,TRO-201,Chino trousers,Trousers,32,179.0,70.0,5728.0,2240.0,3488.0,60.89
2026-06-29,TRO-202,Regular jeans,Trousers,55,149.25,82.0,8208.75,4510.0,3698.75,45.06
2026-06-29,TRO-203,Jogger sweatpants,Trousers,32,119.0,40.0,3808.0,1280.0,2528.0,66.39
2026-06-29,HOO-301,Hooded sweatshirt,Hoodies,25,189.0,72.0,4725.0,1800.0,2925.0,61.9
2026-06-29,HOO-302,Crewneck sweatshirt,Hoodies,20,159.0,60.0,3180.0,1200.0,1980.0,62.26
2026-06-29,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-06-29,JKT-402,Denim jacket,Jackets,13,259.0,105.0,3367.0,1365.0,2002.0,59.46
2026-06-29,ACC-501,Beanie hat,Accessories,53,49.0,14.0,2597.0,742.0,1855.0,71.43
2026-06-30,TSH-001,Basic cotton tee,T-shirts,158,59.0,19.0,9322.0,3002.0,6320.0,67.8
2026-06-30,TSH-002,Premium oversize tee,T-shirts,28,89.0,31.0,2492.0,868.0,1624.0,65.17
2026-06-30,SHI-101,Linen slim shirt,Shirts,23,159.0,83.7,3657.0,1925.1,1731.9,47.36
2026-06-30,SHI-102,Flannel check shirt,Shirts,17,139.0,54.0,2363.0,918.0,1445.0,61.15
2026-06-30,TRO-201,Chino trousers,Trousers,20,179.0,70.0,3580.0,1400.0,2180.0,60.89
2026-06-30,TRO-202,Regular jeans,Trousers,28,199.0,82.0,5572.0,2296.0,3276.0,58.79
2026-06-30,TRO-203,Jogger sweatpants,Trousers,28,119.0,40.0,3332.0,1120.0,2212.0,66.39
2026-06-30,HOO-301,Hooded sweatshirt,Hoodies,19,189.0,72.0,3591.0,1368.0,2223.0,61.9
2026-06-30,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-06-30,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-06-30,JKT-402,Denim jacket,Jackets,10,259.0,105.0,2590.0,1050.0,1540.0,59.46
2026-06-30,ACC-501,Beanie hat,Accessories,38,49.0,14.0,1862.0,532.0,1330.0,71.43
2026-07-01,TSH-001,Basic cotton tee,T-shirts,51,59.0,19.0,3009.0,969.0,2040.0,67.8
2026-07-01,TSH-002,Premium oversize tee,T-shirts,27,89.0,31.0,2403.0,837.0,1566.0,65.17
2026-07-01,SHI-101,Linen slim shirt,Shirts,23,159.0,83.7,3657.0,1925.1,1731.9,47.36
2026-07-01,SHI-102,Flannel check shirt,Shirts,13,139.0,54.0,1807.0,702.0,1105.0,61.15
2026-07-01,TRO-201,Chino trousers,Trousers,24,179.0,70.0,4296.0,1680.0,2616.0,60.89
2026-07-01,TRO-202,Regular jeans,Trousers,27,199.0,82.0,5373.0,2214.0,3159.0,58.79
2026-07-01,TRO-203,Jogger sweatpants,Trousers,35,119.0,40.0,4165.0,1400.0,2765.0,66.39
2026-07-01,HOO-301,Hooded sweatshirt,Hoodies,22,189.0,72.0,4158.0,1584.0,2574.0,61.9
2026-07-01,HOO-302,Crewneck sweatshirt,Hoodies,16,159.0,60.0,2544.0,960.0,1584.0,62.26
2026-07-01,JKT-401,Transitional parka,Jackets,8,399.0,175.0,3192.0,1400.0,1792.0,56.14
2026-07-01,JKT-402,Denim jacket,Jackets,11,259.0,105.0,2849.0,1155.0,1694.0,59.46
2026-07-01,ACC-501,Beanie hat,Accessories,44,49.0,14.0,2156.0,616.0,1540.0,71.43
2026-07-02,TSH-001,Basic cotton tee,T-shirts,45,59.0,19.0,2655.0,855.0,1800.0,67.8
2026-07-02,TSH-002,Premium oversize tee,T-shirts,27,89.0,31.0,2403.0,837.0,1566.0,65.17
2026-07-02,SHI-101,Linen slim shirt,Shirts,22,159.0,62.0,3498.0,1364.0,2134.0,61.01
2026-07-02,SHI-102,Flannel check shirt,Shirts,16,139.0,54.0,2224.0,864.0,1360.0,61.15
2026-07-02,TRO-201,Chino trousers,Trousers,27,179.0,70.0,4833.0,1890.0,2943.0,60.89
2026-07-02,TRO-202,Regular jeans,Trousers,29,199.0,82.0,5771.0,2378.0,3393.0,58.79
2026-07-02,TRO-203,Jogger sweatpants,Trousers,35,119.0,40.0,4165.0,1400.0,2765.0,66.39
2026-07-02,HOO-301,Hooded sweatshirt,Hoodies,24,189.0,72.0,4536.0,1728.0,2808.0,61.9
2026-07-02,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-07-02,JKT-401,Transitional parka,Jackets,7,399.0,175.0,2793.0,1225.0,1568.0,56.14
2026-07-02,JKT-402,Denim jacket,Jackets,11,259.0,105.0,2849.0,1155.0,1694.0,59.46
2026-07-02,ACC-501,Beanie hat,Accessories,44,49.0,14.0,2156.0,616.0,1540.0,71.43
